source_method_name,source_method_type,meas_num_id,meas_id,n_blocks
UV spectroscopy and gravimetry,custom,GLOBmeas_533,uv_spectroscopy_and_gravimetry,12
UV spectroscopy and titration,custom,GLOBmeas_1729,uv_spectroscopy_and_titration,2
UV vis spectroscopy of trapped and dissolved solute in ethanol,custom,GLOBmeas_1004,uv_vis_spectroscopy_of_trapped_and_dissolved_solute_in_ethanol,5
UV vis-spectrometer,custom,GLOBmeas_422,uv_vis_spectrometer,2
UV-4802 spectrophotometer,custom,GLOBmeas_1177,uv_4802_spectrophotometer,4
UV-Spectrometry,custom,GLOBmeas_340,uv_spectrometry,2
UV-Spectroscopy,custom,GLOBmeas_162,uv_spectroscopy,11
UV-VIS,custom,GLOBmeas_594,uv_vis,2
UV-VIS Spectrophotometry,custom,GLOBmeas_186,uv_vis_spectrophotometry,3
UV-VIS spectrophotometry,custom,GLOBmeas_186,uv_vis_spectrophotometry,8
UV-VIS-spectroscopy,custom,GLOBmeas_357,uv_vis_spectroscopy,1
UV-Vis,custom,GLOBmeas_594,uv_vis,4
UV-Vis Spectrophotometer,custom,GLOBmeas_242,uv_vis_spectrophotometer,10
UV-Vis Spectrophotometry,custom,GLOBmeas_186,uv_vis_spectrophotometry,6
UV-Vis Spectroscopy,custom,GLOBmeas_357,uv_vis_spectroscopy,3
UV-Vis spectrometer,custom,GLOBmeas_422,uv_vis_spectrometer,9
UV-Vis spectrophotomery,custom,GLOBmeas_2248,uv_vis_spectrophotomery,1
UV-Vis spectrophotometer,custom,GLOBmeas_242,uv_vis_spectrophotometer,24
UV-Vis spectrophotometer calibration data,custom,GLOBmeas_1731,uv_vis_spectrophotometer_calibration_data,2
UV-Vis spectrophotometry,custom,GLOBmeas_186,uv_vis_spectrophotometry,48
UV-Vis spectroscopy,custom,GLOBmeas_357,uv_vis_spectroscopy,11
UV-Visible Spectrophotometer,custom,GLOBmeas_423,uv_visible_spectrophotometer,2
UV-Visible spectrophotometer,custom,GLOBmeas_423,uv_visible_spectrophotometer,13
UV-spectra,custom,GLOBmeas_197,uv_spectra,3
UV-spectroscopy,custom,GLOBmeas_162,uv_spectroscopy,24
UV-vis,custom,GLOBmeas_594,uv_vis,3
UV-vis Spectrometer,custom,GLOBmeas_422,uv_vis_spectrometer,3
UV-vis calibration data,custom,GLOBmeas_2246,uv_vis_calibration_data,1
UV-vis detector,custom,GLOBmeas_762,uv_vis_detector,7
UV-vis spectrometer,custom,GLOBmeas_422,uv_vis_spectrometer,2
UV-vis spectrometer - calibration curve,custom,GLOBmeas_1730,uv_vis_spectrometer_calibration_curve,2
UV-vis spectrometry,custom,GLOBmeas_595,uv_vis_spectrometry,7
UV-vis spectrophotometer,custom,GLOBmeas_242,uv_vis_spectrophotometer,13
UV-vis spectrophotometry,custom,GLOBmeas_186,uv_vis_spectrophotometry,48
UV-vis spectroscopy,custom,GLOBmeas_357,uv_vis_spectroscopy,8
UV-visible equipment,custom,GLOBmeas_1732,uv_visible_equipment,2
UV-visible spectophotometry,custom,GLOBmeas_2249,uv_visible_spectophotometry,1
UV-visible spectrophotometer,custom,GLOBmeas_423,uv_visible_spectrophotometer,2
UV-visible spectrophotometry,custom,GLOBmeas_883,uv_visible_spectrophotometry,6
UV-visspectrophotometer,custom,GLOBmeas_1005,uv_visspectrophotometer,5
UV/Vis,custom,GLOBmeas_594,uv_vis,1
UV/Vis Spectrometry,custom,GLOBmeas_595,uv_vis_spectrometry,3
UV/Vis Spectrophotometer,custom,GLOBmeas_242,uv_vis_spectrophotometer,2
UV/Vis spectrophotometer,custom,GLOBmeas_242,uv_vis_spectrophotometer,1
UV/Vis spectrophotometry,custom,GLOBmeas_186,uv_vis_spectrophotometry,21
UV/vis Spectrophotometry,custom,GLOBmeas_186,uv_vis_spectrophotometry,3
UV/vis spectrophotometer,custom,GLOBmeas_242,uv_vis_spectrophotometer,4
UV/vis spectrophotometry,custom,GLOBmeas_186,uv_vis_spectrophotometry,3
Unknown,custom,GLOBmeas_187,unknown,4
Unpublished results by the authors,custom,GLOBmeas_2239,unpublished_results_by_the_authors,1
Unspecified,custom,GLOBmeas_761,unspecified,7
VADIAC:UFactor:0.5,custom,GLOBmeas_314,vadiac_ufactor_0_5,31
VADIAC:UFactor:10,custom,GLOBmeas_1183,vadiac_ufactor_10,4
VADIAC:UFactor:100,custom,GLOBmeas_2255,vadiac_ufactor_100,1
VADIAC:UFactor:16,custom,GLOBmeas_1184,vadiac_ufactor_16,4
VADIAC:UFactor:2,custom,GLOBmeas_168,vadiac_ufactor_2,195
VADIAC:UFactor:32,custom,GLOBmeas_2256,vadiac_ufactor_32,1
VADIAC:UFactor:4,custom,GLOBmeas_215,vadiac_ufactor_4,75
VADIAC:UFactor:6,custom,GLOBmeas_1185,vadiac_ufactor_6,4
VADIAC:UFactor:8,custom,GLOBmeas_247,vadiac_ufactor_8,53
VDN:UFactor:4,custom,GLOBmeas_2262,vdn_ufactor_4,1
VIBRATING TUBE DENSIMETER,custom,GLOBmeas_382,vibrating_tube_densimeter,3
VIBTUB::UFactor:12,custom,GLOBmeas_179,vibtub_ufactor_12,16
VIBTUB::UFactor:128,custom,GLOBmeas_355,vibtub_ufactor_128,4
VIBTUB::UFactor:16,custom,GLOBmeas_147,vibtub_ufactor_16,49
VIBTUB::UFactor:2,custom,GLOBmeas_138,vibtub_ufactor_2,57
VIBTUB::UFactor:24,custom,GLOBmeas_293,vibtub_ufactor_24,4
VIBTUB::UFactor:3,custom,GLOBmeas_203,vibtub_ufactor_3,15
VIBTUB::UFactor:32,custom,GLOBmeas_176,vibtub_ufactor_32,19
VIBTUB::UFactor:4,custom,GLOBmeas_134,vibtub_ufactor_4,236
VIBTUB::UFactor:48,custom,GLOBmeas_1190,vibtub_ufactor_48,2
VIBTUB::UFactor:5,custom,GLOBmeas_274,vibtub_ufactor_5,6
VIBTUB::UFactor:6,custom,GLOBmeas_143,vibtub_ufactor_6,45
VIBTUB::UFactor:64,custom,GLOBmeas_236,vibtub_ufactor_64,5
VIBTUB::UFactor:8,custom,GLOBmeas_141,vibtub_ufactor_8,47
VIBTUB::mpoint,custom,GLOBmeas_258,vibtub_mpoint,1
VIBTUB:FP:UFactor:4,custom,GLOBmeas_502,vibtub_fp_ufactor_4,13
VIBTUB:UFactor:0.25,custom,GLOBmeas_1189,vibtub_ufactor_0_25,4
VIBTUB:UFactor:0.5,custom,GLOBmeas_315,vibtub_ufactor_0_5,31
VIBTUB:UFactor:1,custom,GLOBmeas_2264,vibtub_ufactor_1,1
VIBTUB:UFactor:10,custom,GLOBmeas_1743,vibtub_ufactor_10,2
VIBTUB:UFactor:1000,custom,GLOBmeas_1744,vibtub_ufactor_1000,2
VIBTUB:UFactor:12,custom,GLOBmeas_179,vibtub_ufactor_12,142
VIBTUB:UFactor:128,custom,GLOBmeas_355,vibtub_ufactor_128,20
VIBTUB:UFactor:16,custom,GLOBmeas_147,vibtub_ufactor_16,336
VIBTUB:UFactor:2,custom,GLOBmeas_138,vibtub_ufactor_2,793
VIBTUB:UFactor:24,custom,GLOBmeas_293,vibtub_ufactor_24,32
VIBTUB:UFactor:256,custom,GLOBmeas_1745,vibtub_ufactor_256,2
VIBTUB:UFactor:2:dT:0.01,custom,GLOBmeas_765,vibtub_ufactor_2_dt_0_01,7
VIBTUB:UFactor:2:dT:0.01:dT:0.01,custom,GLOBmeas_2265,vibtub_ufactor_2_dt_0_01_dt_0_01,1
VIBTUB:UFactor:3,custom,GLOBmeas_203,vibtub_ufactor_3,79
VIBTUB:UFactor:32,custom,GLOBmeas_176,vibtub_ufactor_32,144
VIBTUB:UFactor:4,custom,GLOBmeas_134,vibtub_ufactor_4,1788
VIBTUB:UFactor:48,custom,GLOBmeas_1190,vibtub_ufactor_48,2
VIBTUB:UFactor:4:UFactor:4,custom,GLOBmeas_2266,vibtub_ufactor_4_ufactor_4,1
VIBTUB:UFactor:5,custom,GLOBmeas_274,vibtub_ufactor_5,35
VIBTUB:UFactor:6,custom,GLOBmeas_143,vibtub_ufactor_6,556
VIBTUB:UFactor:64,custom,GLOBmeas_236,vibtub_ufactor_64,51
VIBTUB:UFactor:8,custom,GLOBmeas_141,vibtub_ufactor_8,595
VIBTUB:dT:.005,custom,GLOBmeas_885,vibtub_dt_005,6
VIBTUB:dT:.01,custom,GLOBmeas_886,vibtub_dt_01,6
VIBTUB:dT:0.01,custom,GLOBmeas_596,vibtub_dt_0_01,10
VIBTUB:mpoint,custom,GLOBmeas_258,vibtub_mpoint,45
VIBTUB:mpoint:UFactor:2,custom,GLOBmeas_1741,vibtub_mpoint_ufactor_2,2
VIBTUB:mpoint:UFactor:4,custom,GLOBmeas_358,vibtub_mpoint_ufactor_4,23
VIBTUB:mpoint:UFactor:48,custom,GLOBmeas_1188,vibtub_mpoint_ufactor_48,4
VIBTUB:mpoint:UFactor:8,custom,GLOBmeas_1742,vibtub_mpoint_ufactor_8,2
VIBTUB:mpointUFactor:4,custom,GLOBmeas_2263,vibtub_mpointufactor_4,1
VIBWIR::UFactor:2,custom,GLOBmeas_559,vibwir_ufactor_2,4
VIBWIR:UFactor:0.5,custom,GLOBmeas_1746,vibwir_ufactor_0_5,2
VIBWIR:UFactor:16,custom,GLOBmeas_1009,vibwir_ufactor_16,5
VIBWIR:UFactor:2,custom,GLOBmeas_559,vibwir_ufactor_2,7
VISOBS,custom,GLOBmeas_135,visobs,1971
VISOBS::UFactor:2,custom,GLOBmeas_178,visobs_ufactor_2,9
VISOBS::UFactor:4,custom,GLOBmeas_154,visobs_ufactor_4,17
VISOBS::UFactor:8,custom,GLOBmeas_180,visobs_ufactor_8,1
VISOBS:FP,custom,GLOBmeas_704,visobs_fp,8
VISOBS:UFactor:1,custom,GLOBmeas_2269,visobs_ufactor_1,1
VISOBS:UFactor:10,custom,GLOBmeas_2270,visobs_ufactor_10,1
VISOBS:UFactor:12,custom,GLOBmeas_424,visobs_ufactor_12,17
VISOBS:UFactor:128,custom,GLOBmeas_2271,visobs_ufactor_128,1
VISOBS:UFactor:16,custom,GLOBmeas_201,visobs_ufactor_16,100
VISOBS:UFactor:2,custom,GLOBmeas_178,visobs_ufactor_2,151
VISOBS:UFactor:24,custom,GLOBmeas_1749,visobs_ufactor_24,2
VISOBS:UFactor:2:FP,custom,GLOBmeas_1193,visobs_ufactor_2_fp,4
VISOBS:UFactor:3,custom,GLOBmeas_460,visobs_ufactor_3,15
VISOBS:UFactor:32,custom,GLOBmeas_295,visobs_ufactor_32,35
VISOBS:UFactor:36,custom,GLOBmeas_2272,visobs_ufactor_36,1
VISOBS:UFactor:4,custom,GLOBmeas_154,visobs_ufactor_4,262
VISOBS:UFactor:48,custom,GLOBmeas_2273,visobs_ufactor_48,1
VISOBS:UFactor:6,custom,GLOBmeas_264,visobs_ufactor_6,44
VISOBS:UFactor:64,custom,GLOBmeas_2274,visobs_ufactor_64,1
VISOBS:UFactor:8,custom,GLOBmeas_180,visobs_ufactor_8,156
VISOBS:corrimp,custom,GLOBmeas_229,visobs_corrimp,60
VISOBSS::UFactor:2,custom,GLOBmeas_888,visobss_ufactor_2,3
VISOBSS:FP,custom,GLOBmeas_1194,visobss_fp,4
VISOBSS:UFactor:2,custom,GLOBmeas_888,visobss_ufactor_2,3
VISOBSS:UFactor:48,custom,GLOBmeas_383,visobss_ufactor_48,20
VISOBSS:dissair:UFactor:128,custom,GLOBmeas_2275,visobss_dissair_ufactor_128,1
VISOBSS:dissair:UFactor:64,custom,GLOBmeas_887,visobss_dissair_ufactor_64,6
VISOBSU:UFactor:.5:FP,custom,GLOBmeas_1196,visobsu_ufactor_5_fp,4
VISOBSU:UFactor:0.5,custom,GLOBmeas_1195,visobsu_ufactor_0_5,4
VISOBSU:UFactor:2,custom,GLOBmeas_2276,visobsu_ufactor_2,1
VISOBSU:UFactor:32,custom,GLOBmeas_2277,visobsu_ufactor_32,1
VISOBSU:UFactor:4,custom,GLOBmeas_2278,visobsu_ufactor_4,1
VISOBSU:UFactor:64,custom,GLOBmeas_1412,visobsu_ufactor_64,3
VISOBSU:UFactor:8,custom,GLOBmeas_2279,visobsu_ufactor_8,1
VISOBSU:unst,custom,GLOBmeas_1197,visobsu_unst,4
VISUAL,custom,GLOBmeas_160,visual,1
VLE Cell,custom,GLOBmeas_1755,vle_cell,2
Vacuum Rotary Evaporator,custom,GLOBmeas_1734,vacuum_rotary_evaporator,2
Vacuum Sublimation Drop (Calvet Microcalorimeter),custom,GLOBmeas_2253,vacuum_sublimation_drop_calvet_microcalorimeter,1
Vacuum adiabatic calorimetry,standard,GLOBmeas_17,vacuum_adiabatic_calorimetry,778
Vacuum drop calorimetry,custom,GLOBmeas_1006,vacuum_drop_calorimetry,5
Vacuum sublimation drop calorimetry,custom,GLOBmeas_2252,vacuum_sublimation_drop_calorimetry,1
Vacuum sublimation drop method,custom,GLOBmeas_1735,vacuum_sublimation_drop_method,2
Vapor Pressure Osmometer,custom,GLOBmeas_323,vapor_pressure_osmometer,19
Vapor Pressure Osmometer (Knaur K-7000),custom,GLOBmeas_1411,vapor_pressure_osmometer_knaur_k_7000,3
Vapor Pressure Osmometry,custom,GLOBmeas_273,vapor_pressure_osmometry,13
Vapor pressure osmometer,custom,GLOBmeas_323,vapor_pressure_osmometer,5
Vapor pressure osmometer - Knauer K-7000,custom,GLOBmeas_1736,vapor_pressure_osmometer_knauer_k_7000,2
Vapor pressure osmometry,custom,GLOBmeas_273,vapor_pressure_osmometry,3
Vapor-pressure osmometry (Knauer K-7000),custom,GLOBmeas_1738,vapor_pressure_osmometry_knauer_k_7000,2
Variable volume cell,custom,GLOBmeas_1007,variable_volume_cell,3
Variable-volume view cell,custom,GLOBmeas_2260,variable_volume_view_cell,1
Variation in Laser intensity,custom,GLOBmeas_643,variation_in_laser_intensity,7
Varible volume high-pressure cell,custom,GLOBmeas_2261,varible_volume_high_pressure_cell,1
Vibrating Tube,custom,GLOBmeas_763,vibrating_tube,2
Vibrating Tube Densimeter,custom,GLOBmeas_382,vibrating_tube_densimeter,9
Vibrating Wire Viscometer,custom,GLOBmeas_645,vibrating_wire_viscometer,2
Vibrating object- edge clamped plate,custom,GLOBmeas_1186,vibrating_object_edge_clamped_plate,4
Vibrating tube densimeter,custom,GLOBmeas_382,vibrating_tube_densimeter,1
Vibrating tube method,standard,GLOBmeas_2,vibrating_tube_method,13110
Vibrating wire densiometer,standard,GLOBmeas_124,vibrating_wire_densiometer,3
Vibrating wire viscometer,custom,GLOBmeas_645,vibrating_wire_viscometer,7
Vibrating wire viscometry,standard,GLOBmeas_51,vibrating_wire_viscometry,141
View Cell Method,custom,GLOBmeas_1747,view_cell_method,2
View cell with pressure adjustment,custom,GLOBmeas_1748,view_cell_with_pressure_adjustment,2
Visco Elite L rheometer,custom,GLOBmeas_1191,visco_elite_l_rheometer,4
Visual,custom,GLOBmeas_160,visual,116
Visual  observation,custom,GLOBmeas_217,visual_observation,1
Visual Detection Method,custom,GLOBmeas_560,visual_detection_method,11
Visual Dynamic Method,custom,GLOBmeas_442,visual_dynamic_method,9
Visual Observation,custom,GLOBmeas_217,visual_observation,27
Visual Observation in Variable Volume Cell,custom,GLOBmeas_534,visual_observation_in_variable_volume_cell,12
Visual method,custom,GLOBmeas_296,visual_method,8
Visual observation,custom,GLOBmeas_217,visual_observation,18
Visual observation in a stirred cell,standard,GLOBmeas_71,visual_observation_in_a_stirred_cell,52
Visual observation in an unstirred cell,standard,GLOBmeas_37,visual_observation_in_an_unstirred_cell,284
Visual observation of a second phase,custom,GLOBmeas_1752,visual_observation_of_a_second_phase,2
Visual observation of dissolution with increased pressure,custom,GLOBmeas_2283,visual_observation_of_dissolution_with_increased_pressure,1
Visual observation of laser light,custom,GLOBmeas_443,visual_observation_of_laser_light,16
Visual observation while adjusting pressure,custom,GLOBmeas_2286,visual_observation_while_adjusting_pressure,1
Voltage change across transformer (no electrode),standard,GLOBmeas_103,voltage_change_across_transformer_no_electrode,9
Volume Change on Dissolution,custom,GLOBmeas_766,volume_change_on_dissolution,3
Volume and mass of phase,custom,GLOBmeas_1756,volume_and_mass_of_phase,1
Volume change,standard,GLOBmeas_117,volume_change,5
Volume gas absorbed,custom,GLOBmeas_393,volume_gas_absorbed,19
Volume of Gas and Condensate Mass,custom,GLOBmeas_1414,volume_of_gas_and_condensate_mass,3
Volume of Gas and Mass of Condensate,custom,GLOBmeas_2289,volume_of_gas_and_mass_of_condensate,1
Volumetric,custom,GLOBmeas_221,volumetric,23
Volumetric (visual observation) - equal volume method,custom,GLOBmeas_2292,volumetric_visual_observation_equal_volume_method,1
Volumetric Analysis,custom,GLOBmeas_1201,volumetric_analysis,1
Volumetric Displacement,custom,GLOBmeas_1010,volumetric_displacement,5
Volumetric Method,custom,GLOBmeas_152,volumetric_method,70
Volumetric Method.,custom,GLOBmeas_152,volumetric_method,3
Volumetric analysis,custom,GLOBmeas_1201,volumetric_analysis,2
Volumetric based static apparatus,custom,GLOBmeas_1757,volumetric_based_static_apparatus,2
Volumetric method,custom,GLOBmeas_152,volumetric_method,62
WTW LF538 Conductivity Meter,custom,GLOBmeas_1417,wtw_lf538_conductivity_meter,3
Wayne Kerr model 6425B Digibridge,custom,GLOBmeas_597,wayne_kerr_model_6425b_digibridge,10
Wayne-Kerr 6430B Auto Balance Bridge,custom,GLOBmeas_647,wayne_kerr_6430b_auto_balance_bridge,9
Wayne-Kerr 6430B Autobalance Bridge,custom,GLOBmeas_1202,wayne_kerr_6430b_autobalance_bridge,4
Wayne-Kerr 6430B Autobalance Bridge electrode,custom,GLOBmeas_1203,wayne_kerr_6430b_autobalance_bridge_electrode,4
Weighing bottle method,custom,GLOBmeas_767,weighing_bottle_method,6
Wescor Vapro dew-point osmometer,custom,GLOBmeas_2294,wescor_vapro_dew_point_osmometer,1
Westphal Balance,custom,GLOBmeas_890,westphal_balance,3
Westphal balance,custom,GLOBmeas_890,westphal_balance,2
Westphal method,custom,GLOBmeas_2295,westphal_method,1
Wheatstone bridge equipment,custom,GLOBmeas_1760,wheatstone_bridge_equipment,2
Wihelmy Plate Method,custom,GLOBmeas_1761,wihelmy_plate_method,2
Wilhelmg Plate Tensimeter,custom,GLOBmeas_2297,wilhelmg_plate_tensimeter,1
Wilhelmi plate,custom,GLOBmeas_648,wilhelmi_plate,2
Wilhelmi plate tensiometer,custom,GLOBmeas_1416,wilhelmi_plate_tensiometer,3
Wilhelmy Plate,custom,GLOBmeas_214,wilhelmy_plate,28
Wilhelmy Plate Method,custom,GLOBmeas_192,wilhelmy_plate_method,13
Wilhelmy Plate method,custom,GLOBmeas_192,wilhelmy_plate_method,1
Wilhelmy plate,custom,GLOBmeas_214,wilhelmy_plate,24
Wilhelmy plate method,custom,GLOBmeas_192,wilhelmy_plate_method,79
Wilhelmy plate principle,custom,GLOBmeas_2298,wilhelmy_plate_principle,1
Wilhelmy plates,custom,GLOBmeas_1014,wilhelmy_plates,5
Wilhelmy-plate method,custom,GLOBmeas_192,wilhelmy_plate_method,24
Wilhemly plate,custom,GLOBmeas_2299,wilhemly_plate,1
Wilhemy plate method,custom,GLOBmeas_479,wilhemy_plate_method,14
Wilhemy plate principle,custom,GLOBmeas_1015,wilhemy_plate_principle,5
Willhelmy plate method,custom,GLOBmeas_1016,willhelmy_plate_method,5
Willlhelmy plate method,custom,GLOBmeas_2300,willlhelmy_plate_method,1
X-Ray Diffraction,custom,GLOBmeas_45,x_ray_diffraction,9
X-ray,custom,GLOBmeas_1418,x_ray,3
X-ray View cell,custom,GLOBmeas_1762,x_ray_view_cell,1
X-ray analysis,custom,GLOBmeas_2301,x_ray_analysis,1
X-ray diffraction,custom,GLOBmeas_45,x_ray_diffraction,2
X-ray diffraction,standard,GLOBmeas_45,x_ray_diffraction,213
X-ray view cell,custom,GLOBmeas_1762,x_ray_view_cell,1
XDSC:UFactor:0.5,custom,GLOBmeas_561,xdsc_ufactor_0_5,11
XY:UFactor:2,custom,GLOBmeas_2302,xy_ufactor_2,1
ZAW-J refractometer,custom,GLOBmeas_768,zaw_j_refractometer,7
abiabatic calorimeter,custom,GLOBmeas_705,abiabatic_calorimeter,7
absorbance,custom,GLOBmeas_1424,absorbance,2
"absorber, wetted wall",custom,GLOBmeas_1425,absorber_wetted_wall,2
absorption column,custom,GLOBmeas_1209,absorption_column,3
absorption in thin film,custom,GLOBmeas_1020,absorption_in_thin_film,4
"absorption, wetted wall",custom,GLOBmeas_1770,absorption_wetted_wall,1
acid-base titration,custom,GLOBmeas_1426,acid_base_titration,2
acoustic piezometer,custom,GLOBmeas_1771,acoustic_piezometer,1
acoustic time of flight gauge,custom,GLOBmeas_893,acoustic_time_of_flight_gauge,5
adding known mass of solute until laser intensity is not maximum,custom,GLOBmeas_649,adding_known_mass_of_solute_until_laser_intensity_is_not_maximum,8
adiabatic,custom,GLOBmeas_1428,adiabatic,2
adiabatic calorimeter,custom,GLOBmeas_706,adiabatic_calorimeter,7
adiabatic solution calorimeter,custom,GLOBmeas_228,adiabatic_solution_calorimeter,60
adiabatic solution calorimetry,custom,GLOBmeas_335,adiabatic_solution_calorimetry,20
alternating heat wave,custom,GLOBmeas_895,alternating_heat_wave,5
analysis,custom,GLOBmeas_1213,analysis,3
analyzed by UV spectrophotometry after capture in a trap,custom,GLOBmeas_1778,analyzed_by_uv_spectrophotometry_after_capture_in_a_trap,1
app. K curve break,custom,GLOBmeas_1779,app_k_curve_break,1
arm rule,custom,GLOBmeas_599,arm_rule,9
atomic absorption spectrometry,custom,GLOBmeas_1436,atomic_absorption_spectrometry,2
atomic absorption spectrometry (AAS); evaporation,custom,GLOBmeas_1781,atomic_absorption_spectrometry_aas_evaporation,1
atomic absorption spectrometry (AAS); evaporation method,custom,GLOBmeas_898,atomic_absorption_spectrometry_aas_evaporation_method,4
atomic absorption spectrometry(AAS); evaporation method,custom,GLOBmeas_898,atomic_absorption_spectrometry_aas_evaporation_method,1
atomic absorption spectrophotometer,custom,GLOBmeas_1437,atomic_absorption_spectrophotometer,2
atomic absorption spectroscopy,custom,GLOBmeas_283,atomic_absorption_spectroscopy,36
atomic emission spectroscopy,custom,GLOBmeas_653,atomic_emission_spectroscopy,8
atomic emission spectroscopy ICP-AES and ion chromatography ICS-3000,custom,GLOBmeas_1024,atomic_emission_spectroscopy_icp_aes_and_ion_chromatography_ics_3000,4
attenuated total reflectance infrared spectroscopy with transmission spectroscopy,custom,GLOBmeas_1782,attenuated_total_reflectance_infrared_spectroscopy_with_transmission_spectroscopy,1
autoclave,custom,GLOBmeas_1783,autoclave,1
automated dynamic calorimeter ADCTTB,custom,GLOBmeas_1784,automated_dynamic_calorimeter_adcttb,1
automated workstation,custom,GLOBmeas_1216,automated_workstation,3
automatically measured using an Anton Paar DSA 5000 instrument,custom,GLOBmeas_1025,automatically_measured_using_an_anton_paar_dsa_5000_instrument,4
barium sulfate precipitation method,custom,GLOBmeas_1026,barium_sulfate_precipitation_method,4
barium sulfate turbidimetry,custom,GLOBmeas_1788,barium_sulfate_turbidimetry,1
barogram technique,custom,GLOBmeas_1440,barogram_technique,2
batch microcalorimeter,custom,GLOBmeas_1789,batch_microcalorimeter,1
beam displacement method,custom,GLOBmeas_1790,beam_displacement_method,1
bellows voluometer,custom,GLOBmeas_1791,bellows_voluometer,1
